corpus,intcode,segment,prt_wd,cld_wd,kwd_wd,speakers,subjects,relations,objects,texts,AEO_cat,full_name,URL,speaker_image_in_drive? (Yes/No),context(timestamp),context (segment_number),Notes
Shoah,36129,34,disc,personal prejudice,antisemitism,NB,they,accused,the Jewish population that they are using Christian boys blood,"When in one little village, they accused the Jewish population that they're using Christian boys' blood to make the matzo.",Agency_Active,Noemi Ban,https://vhaonline.usc.edu/viewingPage?testimonyID=39272&returnIndex=0,yes,,34,
Shoah,36129,50,disc,discriminatory measures,anti Jewish measures,NB,We,had to wear,the yellow star,We had to wear the yellow star.,Agency_Coercion/Necessity,Noemi Ban,https://vhaonline.usc.edu/viewingPage?testimonyID=39272&returnIndex=0,yes,,49,
Shoah,36613,19,disc,discriminatory measures,anti Jewish measures,MK,the law,was changed,so that no Jew was allowed to walk on the footpath,"Later on, it's -- the law was changed so that no Jew was allowed to walk on the footpath.",Orientation,Maly Kohn,https://vhaonline.usc.edu/viewingPage?testimonyID=36242&returnIndex=0,yes,,19,
Shoah,36613,19,disc,discriminatory measures,anti Jewish measures,MK,Then it,was restricted,shopping hours only for two hours in the morning,Then it was restricted shopping hours -- only for two hours in the morning -- I think10:00 to12:00.,Agency_Passive,Maly Kohn,https://vhaonline.usc.edu/viewingPage?testimonyID=36242&returnIndex=0,yes,,20,
Shoah,36613,19,disc,discriminatory measures,anti Jewish measures,MK,We,had to give,up all our furs,We had to give up all our furs or valuables that we had with us.,Agency_Coercion/Necessity,Maly Kohn,https://vhaonline.usc.edu/viewingPage?testimonyID=36242&returnIndex=0,yes,,20,
Shoah,36613,148,disc,discriminatory measures,anti Jewish measures,MK,time for Jews,is limited,to the hours between 10 00 in the morning and 12 00,Shopping time for Jews is limited to the hours between10:00 in the morning and12:00.,Agency_Passive,Maly Kohn,https://vhaonline.usc.edu/viewingPage?testimonyID=36242&returnIndex=0,yes,,148,
Shoah,36613,148,disc,discriminatory measures,anti Jewish measures,MK,It,is forbidden,for the Jews to shop at any other time,It is forbidden for the Jews to shop at any other time.,Agency_Passive,Maly Kohn,https://vhaonline.usc.edu/viewingPage?testimonyID=36242&returnIndex=0,yes,,148,
Shoah,36613,148,disc,discriminatory measures,anti Jewish measures,MK,All Jews,have to leave,the footpath if they meet a German in uniform,All Jews have to leave the footpath if they meet a German in uniform.,Agency_Coercion/Necessity,Maly Kohn,https://vhaonline.usc.edu/viewingPage?testimonyID=36242&returnIndex=0,yes,,149,
Shoah,36613,148,disc,discriminatory measures,anti Jewish measures,MK,public transport,is forbidden,to Jews,The use of any form of public transport is forbidden to Jews.,Agency_Passive,Maly Kohn,https://vhaonline.usc.edu/viewingPage?testimonyID=36242&returnIndex=0,yes,,149,
Shoah,36613,148,disc,discriminatory measures,anti Jewish measures,MK,All Jewish shops,must display,the words the Jewish shop,All Jewish shops must display the words the Jewish shop.,Agency_Active,Maly Kohn,https://vhaonline.usc.edu/viewingPage?testimonyID=36242&returnIndex=0,yes,,149,
Shoah,37123,44,disc,discriminatory measures,anti Jewish measures,CK,Radios bicycles everything,had to be delivered,to the Germans,"Radios, bicycles, everything had to be delivered to the Germans.",Agency_Coercion/Necessity,Clara Kramer,https://vhaonline.usc.edu/viewingPage?testimonyID=40222&returnIndex=0,yes,,44,
Shoah,37123,44,disc,discriminatory measures,anti Jewish measures,CK,Then you,had to wear,an armband,Then you had to wear an armband.,Agency_Coercion/Necessity,Clara Kramer,https://vhaonline.usc.edu/viewingPage?testimonyID=40222&returnIndex=0,yes,,44,
Shoah,37852,44,disc,discriminatory measures,anti Jewish measures,BG,the first automobiles,that were confiscated were,from the Jews,Because the first automobiles that were confiscated were from the Jews.,Agency_Passive,Bob Gosschalk,https://vhaonline.usc.edu/viewingPage?testimonyID=40573&returnIndex=0,yes,,43,
Shoah,39048,16,disc,personal prejudice,school antisemitism,RB,the biology teacher,was,very much in favor of the Nazi racial theories,"They didn't necessarily sort of use the Nazi line, but the biology teacher was very much in favor of the Nazi racial theories, and talked about them, and propagated them.",Orientation,Rudi Bamber,https://vhaonline.usc.edu/viewingPage?testimonyID=41454&returnIndex=0,yes,,17,
Shoah,39048,24,disc,discriminatory measures,anti Jewish measures,RB,public places of entertainment,were barred,to Jews,"And the towns had notices -- no Jews -- and restaurants, and public places of entertainment were barred to Jews.",Agency_Passive,Rudi Bamber,https://vhaonline.usc.edu/viewingPage?testimonyID=41454&returnIndex=0,yes,,24,
Shoah,39775,44,disc,discriminatory measures,anti Jewish measures,JR,all the money,was confiscated,from the Jews,"But later, all the money was confiscated from the Jews.",Agency_Passive,Jutta Rose,https://vhaonline.usc.edu/viewingPage?testimonyID=42696&returnIndex=0,yes,,44,
Shoah,39775,53,disc,discriminatory measures,anti Jewish measures,JR,I,was thrown,out of school everything,And then I was thrown out of school too and everything.,Agency_Passive,Jutta Rose,https://vhaonline.usc.edu/viewingPage?testimonyID=42696&returnIndex=0,yes,,53,
Shoah,39917,80,disc,discriminatory measures,anti Jewish measures,SB,we,had to get,off the sidewalk,"And then what happened is that when we were walking down the street and a German was on the walk -- on the -- on the -- on the -- on the -- not in the street, but on the sidewalk, we had to get off the sidewalk and we had to take our hats off.",Agency_Coercion/Necessity,Salomon Birenbaum,https://vhaonline.usc.edu/viewingPage?testimonyID=42673&returnIndex=0,yes,,80,
Shoah,39917,80,disc,discriminatory measures,anti Jewish measures,SB,we,had to take,our hats off,"And then what happened is that when we were walking down the street and a German was on the walk -- on the -- on the -- on the -- on the -- not in the street, but on the sidewalk, we had to get off the sidewalk and we had to take our hats off.",Agency_Coercion/Necessity,Salomon Birenbaum,https://vhaonline.usc.edu/viewingPage?testimonyID=42673&returnIndex=0,yes,,80,
Shoah,40060,63,disc,discriminatory measures,anti Jewish measures,IW,they,ordered,us to wear a Jewish the mark if I am for the Jewish people,"This -- they ordered us to wear a, a, a, a, a, a a Jewish -- the mark for, for -- if I am a -- for the Jewish people.",Agency_Active,Israel Weinberg,https://vhaonline.usc.edu/viewingPage?testimonyID=43425&returnIndex=0,yes,,63,
Shoah,40060,63,disc,discriminatory measures,anti Jewish measures,IW,you,have to sew,it on the left side of your clothes,And you have to sew it on on the left side of your clothes.,Agency_Coercion/Necessity,Israel Weinberg,https://vhaonline.usc.edu/viewingPage?testimonyID=43425&returnIndex=0,yes,,63,
Shoah,40167,6,disc,discriminatory measures,anti Jewish measures,EG,we,could not sit,on park benches,Like we couldn't sit on park benches any longer.,Agency_Speculative/Modal,Egon Gruenhut,https://vhaonline.usc.edu/viewingPage?testimonyID=43046&returnIndex=0,yes,,5,
Shoah,40167,6,disc,discriminatory measures,anti Jewish measures,EG,We,could not go,to sports events,We couldn't go to sports events.,Agency_Speculative/Modal,Egon Gruenhut,https://vhaonline.usc.edu/viewingPage?testimonyID=43046&returnIndex=0,yes,,6,
Shoah,40167,6,disc,discriminatory measures,anti Jewish measures,EG,We,could not go,to movie theaters all kinds of restrictions,"We could not go to movie theaters, and all kinds of restrictions.",Agency_Speculative/Modal,Egon Gruenhut,https://vhaonline.usc.edu/viewingPage?testimonyID=43046&returnIndex=0,yes,,6,
Shoah,40411,117,disc,discriminatory measures,anti Jewish measures,LR,we,had to wear,stars,And the Germans issued an edict at that time that we had to wear stars.,Agency_Coercion/Necessity,Leo Rechter,https://vhaonline.usc.edu/viewingPage?testimonyID=43800&returnIndex=0,yes,,117,
Shoah,40685,80,disc,discriminatory measures,anti Jewish measures,LS,We,had to wear,the white you know white Star of David bands,"We had to wear the white, you know, white Star of David bands.",Agency_Coercion/Necessity,Lore Smith,https://vhaonline.usc.edu/viewingPage?testimonyID=43829&returnIndex=0,yes,,79,
Shoah,41844,20,disc,discriminatory measures,anti Jewish measures,SR,All Jewish children,had to get,out of the ordinary schools in spring 1938 I think,"All Jewish children had to get out of the ordinary schools in spring1938, I think.",Agency_Coercion/Necessity,Stephanie Robertson,https://vhaonline.usc.edu/viewingPage?testimonyID=45080&returnIndex=0,yes,,19,
Shoah,42662,43,disc,discriminatory measures,anti Jewish measures,HW,we,could not get,into the streetcars,"And I remember we, as Jews, we couldn't get into the streetcars.",Agency_Speculative/Modal,Henry Wegner,https://vhaonline.usc.edu/viewingPage?testimonyID=46054&returnIndex=0,yes,,43,
Shoah,43866,16,disc,discriminatory measures,anti Jewish measures,JM,they,would catch,a Jew with a beard and pull his beard and make fun of him,"Oh, they would catch a Jew with a beard and pull his beard and make fun of him.",Agency_Speculative/Modal,Julia Miller,https://vhaonline.usc.edu/viewingPage?testimonyID=47377&returnIndex=0,yes,,16,
Shoah,44405,82,disc,discriminatory measures,anti Jewish measures,PZ,Parks,were,off limit,Parks were off limit.,Orientation,Paul Zell,https://vhaonline.usc.edu/viewingPage?testimonyID=47907&returnIndex=0,yes,,81,
Shoah,44405,82,disc,discriminatory measures,anti Jewish measures,PZ,Jews,were thrown,out of jobs,My father -- Jews were thrown out of jobs.,Agency_Passive,Paul Zell,https://vhaonline.usc.edu/viewingPage?testimonyID=47907&returnIndex=0,yes,,81,
Shoah,44405,82,disc,discriminatory measures,anti Jewish measures,PZ,professors,were dismissed,from universities,Anybody had -- the teachers and professors were dismissed from universities.,Agency_Passive,Paul Zell,https://vhaonline.usc.edu/viewingPage?testimonyID=47907&returnIndex=0,yes,,82,
Shoah,45182,21,disc,discriminatory measures,anti Jewish measures,CR,a law that a Jew,could not use,any train,"That was a law that a Jew couldn't use any train, couldn't use any streetcars.",Agency_Speculative/Modal,Carl Reitzenstein,https://vhaonline.usc.edu/viewingPage?testimonyID=48293&returnIndex=0,yes,,21,
Shoah,45182,21,disc,discriminatory measures,anti Jewish measures,CR,a law that a Jew,could not use,any streetcars,"That was a law that a Jew couldn't use any train, couldn't use any streetcars.",Agency_Speculative/Modal,Carl Reitzenstein,https://vhaonline.usc.edu/viewingPage?testimonyID=48293&returnIndex=0,yes,,21,
Shoah,45182,21,disc,discriminatory measures,anti Jewish measures,CR,It,was,a law that every Jew had to wear the Star of David,It was a law that every Jew had to -- had to wear the Star of David.,Orientation,Carl Reitzenstein,https://vhaonline.usc.edu/viewingPage?testimonyID=48293&returnIndex=0,yes,,22,
Shoah,45182,21,disc,discriminatory measures,anti Jewish measures,CR,a law that the Jews,could go,only certain streets not the main streets on a certain boardwalk,"That was a law that the Jews could go only certain streets -- not the main streets, and not on -- on every boardwalk -- but a certain boardwalk -- what was prescribed for Jews only, and so forth.",Agency_Speculative/Modal,Carl Reitzenstein,https://vhaonline.usc.edu/viewingPage?testimonyID=48293&returnIndex=0,yes,,22,
Shoah,48281,44,disc,discriminatory measures,anti Jewish measures,MS,I,was brought,out to the street to sweep the streets you know with a little broom,"I just didn't appear, and I was caught, and I was brought out to the street to sweep the streets, you know, with a little broom and pick up the garbage, you know, with my hands.",Agency_Passive,Moshe Shamir,https://vhaonline.usc.edu/viewingPage?testimonyID=51196&returnIndex=0,yes,,43,
Shoah,48310,30,disc,discriminatory measures,anti Jewish educational exclusions,HR,all schools,were told,that Jewish children could not sit next to Gentile children,"Yes, I went to a Jewish school, because after the Crystal Night, we were told -- all schools were told that Jewish children could not sit next to Gentile children.",Agency_Passive,Helga Relation,https://vhaonline.usc.edu/viewingPage?testimonyID=50942&returnIndex=0,yes,,30,
Shoah,48680,33,disc,discriminatory measures,anti Jewish measures,GK,I,had to wear,the Star of David,And I had to wear the Star of David.,Agency_Coercion/Necessity,Gabriella Karin,https://vhaonline.usc.edu/viewingPage?testimonyID=48604&returnIndex=0,yes,,32,
Shoah,49918,24,disc,personal prejudice,antisemitism,LS,they,closed,the schools completely for the Jews,"The gymnasium came much later, and it was only one year before they closed the schools completely for the Jews.",Agency_Active,Lillian Steinberg,https://vhaonline.usc.edu/viewingPage?testimonyID=52771&returnIndex=0,yes,,22,
Shoah,49918,45,disc,personal prejudice,antisemitism,LS,we,had to give,all the jewelry fur coats,"And we had to give all the jewelry away, and fur coats.",Agency_Coercion/Necessity,Lillian Steinberg,https://vhaonline.usc.edu/viewingPage?testimonyID=52771&returnIndex=0,yes,,44,
Shoah,49918,163,disc,personal prejudice,antisemitism,LS,He,screamed,at me you dirty Jew,"He screamed at me, you dirty Jew.",Agency_Active,Lillian Steinberg,https://vhaonline.usc.edu/viewingPage?testimonyID=52771&returnIndex=0,yes,,163,postwar event?
Shoah,50642,51,disc,discriminatory measures,anti Jewish measures,EB,We,had to give,up all our pets,We had to give up all our pets in'38.,Agency_Coercion/Necessity,Eva Brewster,https://vhaonline.usc.edu/viewingPage?testimonyID=52766&returnIndex=0,yes,,50,
Shoah,51692,24,disc,discriminatory measures,anti Jewish measures,GS, all Jewish families,have to collect,their silverware,that all Jewish families have to collect their silverware and deliver it to the Jewish committee at their headquarters.,Agency_Coercion/Necessity,Gabriel Schutzengel,https://vhaonline.usc.edu/viewingPage?testimonyID=54625&returnIndex=0,yes,,25,
Shoah,51694,25,disc,discriminatory measures,Jewish religious text desecration,HE,the men,had to step,on the Torah,"And they had -- they took some religious Jews what they had the beard, and they unrolled the Torah and the men had to step on the Torah.",Agency_Coercion/Necessity,Hilda Eisen,https://vhaonline.usc.edu/viewingPage?testimonyID=54624&returnIndex=0,yes,,26,
